COMPANY_CD,BU_STATE_TIN,INVOICE_SEQ,FINANCIAL_YEAR,PDF_TYPE,FILE_NAME,ENT_BY,ENT_DT,MODIFY_BY,MODIFY_DT,PDF_SIGNED,SIGNED_BY,SIGNED_DT,SIGNED_ENT_BY,PDF_CONTENT,SF_GEN_DT
2,24,2,2023-2024,T,SERVICE_INVOICE-10042023-SGIPL-Gyproc Jhagadia SGIPL-V-2-T.pdf,113,17/04/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,17/04/2023 00:00:00,null,null,null
2,24,6,2023-2024,D,SERVICE_INVOICE-26062023-SGIPL-Jhagadia SGIPL-V-6-D.pdf,113,27/06/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,27/06/2023 00:00:00,null,null,null
2,24,6,2023-2024,O,SERVICE_INVOICE-26062023-SGIPL-Jhagadia SGIPL-V-6-O.pdf,113,27/06/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,27/06/2023 00:00:00,null,null,null
2,24,6,2023-2024,T,SERVICE_INVOICE-26062023-SGIPL-Jhagadia SGIPL-V-6-T.pdf,113,27/06/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,27/06/2023 00:00:00,null,null,null
2,24,15,2024-2025,D,SERVICE_INVOICE-30092024-SGIPL-SGIPL Jhagadia-V-15-D.pdf,201,01/10/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/10/2024 00:00:00,null,null,null
2,24,15,2024-2025,O,SERVICE_INVOICE-30092024-SGIPL-SGIPL Jhagadia-V-15-O.pdf,201,01/10/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/10/2024 00:00:00,null,null,null
2,24,15,2024-2025,T,SERVICE_INVOICE-30092024-SGIPL-SGIPL Jhagadia-V-15-T.pdf,201,01/10/2024 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/10/2024 00:00:00,null,null,null
2,24,1,2021-2022,D,SERVICE_INVOICE-15102021-JKPAPER-JKPAPER-SONGADH-V-1-D.pdf,113,18/10/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,18/10/2021 00:00:00,null,null,null
2,24,1,2021-2022,O,SERVICE_INVOICE-15102021-JKPAPER-JKPAPER-SONGADH-V-1-O.pdf,113,18/10/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,18/10/2021 00:00:00,null,null,null
2,24,1,2021-2022,T,SERVICE_INVOICE-15102021-JKPAPER-JKPAPER-SONGADH-V-1-T.pdf,113,18/10/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,18/10/2021 00:00:00,null,null,null
2,24,2,2021-2022,D,SERVICE_INVOICE-31102021-JKPAPER-JKPAPER-SONGADH-V-2-D.pdf,23,01/11/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/11/2021 00:00:00,null,null,null
2,24,2,2021-2022,O,SERVICE_INVOICE-31102021-JKPAPER-JKPAPER-SONGADH-V-2-O.pdf,23,01/11/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/11/2021 00:00:00,null,null,null
2,24,2,2021-2022,T,SERVICE_INVOICE-31102021-JKPAPER-JKPAPER-SONGADH-V-2-T.pdf,23,01/11/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/11/2021 00:00:00,null,null,null
2,24,3,2021-2022,D,SERVICE_INVOICE-30112021-JKPAPER-JKPAPER-SONGADH-V-3-D.pdf,113,01/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/12/2021 00:00:00,null,null,null
2,24,3,2021-2022,O,SERVICE_INVOICE-30112021-JKPAPER-JKPAPER-SONGADH-V-3-O.pdf,113,01/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/12/2021 00:00:00,null,null,null
2,24,3,2021-2022,T,SERVICE_INVOICE-30112021-JKPAPER-JKPAPER-SONGADH-V-3-T.pdf,113,01/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/12/2021 00:00:00,null,null,null
2,24,4,2021-2022,D,SERVICE_INVOICE-15122021-JKPAPER-JKPAPER-SONGADH-V-4-D.pdf,23,17/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,17/12/2021 00:00:00,null,null,null
2,24,4,2021-2022,O,SERVICE_INVOICE-15122021-JKPAPER-JKPAPER-SONGADH-V-4-O.pdf,23,17/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,17/12/2021 00:00:00,null,null,null
2,24,4,2021-2022,T,SERVICE_INVOICE-15122021-JKPAPER-JKPAPER-SONGADH-V-4-T.pdf,23,17/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,17/12/2021 00:00:00,null,null,null
2,24,5,2021-2022,D,SERVICE_INVOICE-31122021-JKPAPER-JKPAPER-SONGADH-V-5-D.pdf,113,31/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/12/2021 00:00:00,null,null,null
2,24,5,2021-2022,O,SERVICE_INVOICE-31122021-JKPAPER-JKPAPER-SONGADH-V-5-O.pdf,113,31/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/12/2021 00:00:00,null,null,null
2,24,5,2021-2022,T,SERVICE_INVOICE-31122021-JKPAPER-JKPAPER-SONGADH-V-5-T.pdf,113,31/12/2021 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/12/2021 00:00:00,null,null,null
2,24,6,2021-2022,D,SERVICE_INVOICE-15012022-JKPAPER-JKPAPER-SONGADH-V-6-D.pdf,113,17/01/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,17/01/2022 00:00:00,null,null,null
2,24,6,2021-2022,O,SERVICE_INVOICE-15012022-JKPAPER-JKPAPER-SONGADH-V-6-O.pdf,113,17/01/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,17/01/2022 00:00:00,null,null,null
2,24,6,2021-2022,T,SERVICE_INVOICE-15012022-JKPAPER-JKPAPER-SONGADH-V-6-T.pdf,113,17/01/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,17/01/2022 00:00:00,null,null,null
2,24,7,2021-2022,D,SERVICE_INVOICE-31012022-JKPAPER-JKPAPER-SONGADH-V-7-D.pdf,113,31/01/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/01/2022 00:00:00,null,null,null
2,24,7,2021-2022,O,SERVICE_INVOICE-31012022-JKPAPER-JKPAPER-SONGADH-V-7-O.pdf,113,31/01/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/01/2022 00:00:00,null,null,null
2,24,7,2021-2022,T,SERVICE_INVOICE-31012022-JKPAPER-JKPAPER-SONGADH-V-7-T.pdf,113,31/01/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,31/01/2022 00:00:00,null,null,null
2,24,8,2021-2022,D,SERVICE_INVOICE-15022022-JKPAPER-JKPAPER-SONGADH-V-8-D.pdf,113,16/02/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/02/2022 00:00:00,null,null,null
2,24,8,2021-2022,O,SERVICE_INVOICE-15022022-JKPAPER-JKPAPER-SONGADH-V-8-O.pdf,113,16/02/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/02/2022 00:00:00,null,null,null
2,24,8,2021-2022,T,SERVICE_INVOICE-15022022-JKPAPER-JKPAPER-SONGADH-V-8-T.pdf,113,16/02/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/02/2022 00:00:00,null,null,null
2,24,9,2021-2022,D,SERVICE_INVOICE-28022022-JKPAPER-JKPAPER-SONGADH-V-9-D.pdf,23,02/03/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,02/03/2022 00:00:00,null,null,null
2,24,9,2021-2022,O,SERVICE_INVOICE-28022022-JKPAPER-JKPAPER-SONGADH-V-9-O.pdf,23,02/03/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,02/03/2022 00:00:00,null,null,null
2,24,9,2021-2022,T,SERVICE_INVOICE-28022022-JKPAPER-JKPAPER-SONGADH-V-9-T.pdf,23,02/03/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,02/03/2022 00:00:00,null,null,null
2,24,13,2021-2022,D,SERVICE_INVOICE-15032022-JKPAPER-JKPAPER-SONGADH-V-13-D.pdf,23,16/03/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/03/2022 00:00:00,null,null,null
2,24,13,2021-2022,O,SERVICE_INVOICE-15032022-JKPAPER-JKPAPER-SONGADH-V-13-O.pdf,23,16/03/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/03/2022 00:00:00,null,null,null
2,24,13,2021-2022,T,SERVICE_INVOICE-15032022-JKPAPER-JKPAPER-SONGADH-V-13-T.pdf,23,16/03/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/03/2022 00:00:00,null,null,null
2,24,15,2021-2022,D,SERVICE_INVOICE-31032022-JKPAPER-JKPAPER-SONGADH-V-15-D.pdf,113,01/04/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/04/2022 00:00:00,null,null,null
2,24,15,2021-2022,O,SERVICE_INVOICE-31032022-JKPAPER-JKPAPER-SONGADH-V-15-O.pdf,113,01/04/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/04/2022 00:00:00,null,null,null
2,24,15,2021-2022,T,SERVICE_INVOICE-31032022-JKPAPER-JKPAPER-SONGADH-V-15-T.pdf,113,01/04/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/04/2022 00:00:00,null,null,null
2,24,16,2021-2022,D,SERVICE_INVOICE-31032022-JKPAPER-JKPAPER-SONGADH-V-16-D.pdf,113,01/04/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/04/2022 00:00:00,null,null,null
2,24,16,2021-2022,O,SERVICE_INVOICE-31032022-JKPAPER-JKPAPER-SONGADH-V-16-O.pdf,113,01/04/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/04/2022 00:00:00,null,null,null
2,24,16,2021-2022,T,SERVICE_INVOICE-31032022-JKPAPER-JKPAPER-SONGADH-V-16-T.pdf,113,01/04/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/04/2022 00:00:00,null,null,null
2,24,2,2022-2023,D,SERVICE_INVOICE-15042022-JKPAPER-JKPAPER-SONGADH-V-2-D.pdf,113,18/04/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,18/04/2022 00:00:00,null,null,null
2,24,2,2022-2023,O,SERVICE_INVOICE-15042022-JKPAPER-JKPAPER-SONGADH-V-2-O.pdf,113,18/04/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,18/04/2022 00:00:00,null,null,null
2,24,2,2022-2023,T,SERVICE_INVOICE-15042022-JKPAPER-JKPAPER-SONGADH-V-2-T.pdf,113,18/04/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,18/04/2022 00:00:00,null,null,null
2,24,5,2022-2023,D,SERVICE_INVOICE-30042022-JKPAPER-JKPAPER-SONGADH-V-5-D.pdf,113,02/05/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,02/05/2022 00:00:00,null,null,null
2,24,5,2022-2023,O,SERVICE_INVOICE-30042022-JKPAPER-JKPAPER-SONGADH-V-5-O.pdf,113,02/05/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,02/05/2022 00:00:00,null,null,null
2,24,5,2022-2023,T,SERVICE_INVOICE-30042022-JKPAPER-JKPAPER-SONGADH-V-5-T.pdf,113,02/05/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,02/05/2022 00:00:00,null,null,null
2,24,8,2022-2023,D,SERVICE_INVOICE-15052022-JKPAPER-JKPAPER-SONGADH-V-8-D.pdf,113,16/05/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/05/2022 00:00:00,null,null,null
2,24,8,2022-2023,O,SERVICE_INVOICE-15052022-JKPAPER-JKPAPER-SONGADH-V-8-O.pdf,113,16/05/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/05/2022 00:00:00,null,null,null
2,24,8,2022-2023,T,SERVICE_INVOICE-15052022-JKPAPER-JKPAPER-SONGADH-V-8-T.pdf,113,16/05/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/05/2022 00:00:00,null,null,null
2,24,11,2022-2023,D,SERVICE_INVOICE-31052022-JKPAPER-JKPAPER-SONGADH-V-11-D.pdf,23,01/06/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/06/2022 00:00:00,null,null,null
2,24,11,2022-2023,O,SERVICE_INVOICE-31052022-JKPAPER-JKPAPER-SONGADH-V-11-O.pdf,23,01/06/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/06/2022 00:00:00,null,null,null
2,24,11,2022-2023,T,SERVICE_INVOICE-31052022-JKPAPER-JKPAPER-SONGADH-V-11-T.pdf,23,01/06/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/06/2022 00:00:00,null,null,null
2,24,14,2022-2023,D,SERVICE_INVOICE-15062022-JKPAPER-JKPAPER-SONGADH-V-14-D.pdf,113,16/06/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/06/2022 00:00:00,null,null,null
2,24,14,2022-2023,O,SERVICE_INVOICE-15062022-JKPAPER-JKPAPER-SONGADH-V-14-O.pdf,113,16/06/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/06/2022 00:00:00,null,null,null
2,24,14,2022-2023,T,SERVICE_INVOICE-15062022-JKPAPER-JKPAPER-SONGADH-V-14-T.pdf,113,16/06/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/06/2022 00:00:00,null,null,null
2,24,18,2022-2023,D,SERVICE_INVOICE-30062022-JKPAPER-JKPAPER-SONGADH-V-18-D.pdf,113,01/07/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/07/2022 00:00:00,null,null,null
2,24,18,2022-2023,O,SERVICE_INVOICE-30062022-JKPAPER-JKPAPER-SONGADH-V-18-O.pdf,113,01/07/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/07/2022 00:00:00,null,null,null
2,24,18,2022-2023,T,SERVICE_INVOICE-30062022-JKPAPER-JKPAPER-SONGADH-V-18-T.pdf,113,01/07/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/07/2022 00:00:00,null,null,null
2,24,22,2022-2023,D,SERVICE_INVOICE-15072022-JKPAPER-JKPAPER-SONGADH-V-22-D.pdf,113,18/07/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,18/07/2022 00:00:00,null,null,null
2,24,22,2022-2023,O,SERVICE_INVOICE-15072022-JKPAPER-JKPAPER-SONGADH-V-22-O.pdf,113,18/07/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,18/07/2022 00:00:00,null,null,null
2,24,22,2022-2023,T,SERVICE_INVOICE-15072022-JKPAPER-JKPAPER-SONGADH-V-22-T.pdf,113,18/07/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,18/07/2022 00:00:00,null,null,null
2,24,29,2022-2023,D,SERVICE_INVOICE-31072022-JKPAPER-JKPAPER-SONGADH-V-29-D.pdf,23,01/08/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/08/2022 00:00:00,null,null,null
2,24,29,2022-2023,O,SERVICE_INVOICE-31072022-JKPAPER-JKPAPER-SONGADH-V-29-O.pdf,23,01/08/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/08/2022 00:00:00,null,null,null
2,24,29,2022-2023,T,SERVICE_INVOICE-31072022-JKPAPER-JKPAPER-SONGADH-V-29-T.pdf,23,01/08/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/08/2022 00:00:00,null,null,null
2,24,30,2022-2023,D,SERVICE_INVOICE-15082022-JKPAPER-JKPAPER-SONGADH-V-30-D.pdf,113,16/08/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/08/2022 00:00:00,null,null,null
2,24,30,2022-2023,O,SERVICE_INVOICE-15082022-JKPAPER-JKPAPER-SONGADH-V-30-O.pdf,113,16/08/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/08/2022 00:00:00,null,null,null
2,24,30,2022-2023,T,SERVICE_INVOICE-15082022-JKPAPER-JKPAPER-SONGADH-V-30-T.pdf,113,16/08/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/08/2022 00:00:00,null,null,null
2,24,31,2022-2023,D,SERVICE_INVOICE-15082022-JKPAPER-JKPAPER-SONGADH-V-31-D.pdf,113,16/08/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/08/2022 00:00:00,null,null,null
2,24,31,2022-2023,O,SERVICE_INVOICE-15082022-JKPAPER-JKPAPER-SONGADH-V-31-O.pdf,113,16/08/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/08/2022 00:00:00,null,null,null
2,24,31,2022-2023,T,SERVICE_INVOICE-15082022-JKPAPER-JKPAPER-SONGADH-V-31-T.pdf,113,16/08/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/08/2022 00:00:00,null,null,null
2,24,34,2022-2023,D,SERVICE_INVOICE-31082022-JKPAPER-JKPAPER-SONGADH-V-34-D.pdf,113,01/09/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/09/2022 00:00:00,null,null,null
2,24,34,2022-2023,O,SERVICE_INVOICE-31082022-JKPAPER-JKPAPER-SONGADH-V-34-O.pdf,113,01/09/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/09/2022 00:00:00,null,null,null
2,24,34,2022-2023,T,SERVICE_INVOICE-31082022-JKPAPER-JKPAPER-SONGADH-V-34-T.pdf,113,01/09/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/09/2022 00:00:00,null,null,null
2,24,37,2022-2023,D,SERVICE_INVOICE-15092022-JKPAPER-JKPAPER-SONGADH-V-37-D.pdf,113,16/09/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/09/2022 00:00:00,null,null,null
2,24,37,2022-2023,O,SERVICE_INVOICE-15092022-JKPAPER-JKPAPER-SONGADH-V-37-O.pdf,113,16/09/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/09/2022 00:00:00,null,null,null
2,24,37,2022-2023,T,SERVICE_INVOICE-15092022-JKPAPER-JKPAPER-SONGADH-V-37-T.pdf,113,16/09/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/09/2022 00:00:00,null,null,null
2,24,40,2022-2023,D,SERVICE_INVOICE-30092022-JKPAPER-JKPAPER-SONGADH-V-40-D.pdf,113,03/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/10/2022 00:00:00,null,null,null
2,24,40,2022-2023,O,SERVICE_INVOICE-30092022-JKPAPER-JKPAPER-SONGADH-V-40-O.pdf,113,03/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/10/2022 00:00:00,null,null,null
2,24,40,2022-2023,T,SERVICE_INVOICE-30092022-JKPAPER-JKPAPER-SONGADH-V-40-T.pdf,113,03/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,03/10/2022 00:00:00,null,null,null
2,24,44,2022-2023,D,SERVICE_INVOICE-15102022-JKPAPER-JKPAPER-SONGADH-V-44-D.pdf,113,17/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,17/10/2022 00:00:00,null,null,null
2,24,44,2022-2023,O,SERVICE_INVOICE-15102022-JKPAPER-JKPAPER-SONGADH-V-44-O.pdf,113,17/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,17/10/2022 00:00:00,null,null,null
2,24,44,2022-2023,T,SERVICE_INVOICE-15102022-JKPAPER-JKPAPER-SONGADH-V-44-T.pdf,113,17/10/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,17/10/2022 00:00:00,null,null,null
2,24,47,2022-2023,D,SERVICE_INVOICE-31102022-JKPAPER-JKPAPER-SONGADH-V-47-D.pdf,113,01/11/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/11/2022 00:00:00,null,null,null
2,24,47,2022-2023,O,SERVICE_INVOICE-31102022-JKPAPER-JKPAPER-SONGADH-V-47-O.pdf,113,01/11/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/11/2022 00:00:00,null,null,null
2,24,47,2022-2023,T,SERVICE_INVOICE-31102022-JKPAPER-JKPAPER-SONGADH-V-47-T.pdf,113,01/11/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/11/2022 00:00:00,null,null,null
2,24,50,2022-2023,D,SERVICE_INVOICE-15112022-JKPAPER-JKPAPER-SONGADH-V-50-D.pdf,113,16/11/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/11/2022 00:00:00,null,null,null
2,24,50,2022-2023,O,SERVICE_INVOICE-15112022-JKPAPER-JKPAPER-SONGADH-V-50-O.pdf,113,16/11/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/11/2022 00:00:00,null,null,null
2,24,50,2022-2023,T,SERVICE_INVOICE-15112022-JKPAPER-JKPAPER-SONGADH-V-50-T.pdf,113,16/11/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/11/2022 00:00:00,null,null,null
2,24,53,2022-2023,D,SERVICE_INVOICE-30112022-JKPAPER-JKPAPER-SONGADH-V-53-D.pdf,23,01/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/12/2022 00:00:00,null,null,null
2,24,53,2022-2023,O,SERVICE_INVOICE-30112022-JKPAPER-JKPAPER-SONGADH-V-53-O.pdf,23,01/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/12/2022 00:00:00,null,null,null
2,24,53,2022-2023,T,SERVICE_INVOICE-30112022-JKPAPER-JKPAPER-SONGADH-V-53-T.pdf,23,01/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/12/2022 00:00:00,null,null,null
2,24,56,2022-2023,D,SERVICE_INVOICE-15122022-JKPAPER-JKPAPER-SONGADH-V-56-D.pdf,113,16/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/12/2022 00:00:00,null,null,null
2,24,56,2022-2023,O,SERVICE_INVOICE-15122022-JKPAPER-JKPAPER-SONGADH-V-56-O.pdf,113,16/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/12/2022 00:00:00,null,null,null
2,24,56,2022-2023,T,SERVICE_INVOICE-15122022-JKPAPER-JKPAPER-SONGADH-V-56-T.pdf,113,16/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/12/2022 00:00:00,null,null,null
2,24,57,2022-2023,D,SERVICE_INVOICE-15122022-JKPAPER-JKPAPER-SONGADH-V-57-D.pdf,113,16/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/12/2022 00:00:00,null,null,null
2,24,57,2022-2023,O,SERVICE_INVOICE-15122022-JKPAPER-JKPAPER-SONGADH-V-57-O.pdf,113,16/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/12/2022 00:00:00,null,null,null
2,24,57,2022-2023,T,SERVICE_INVOICE-15122022-JKPAPER-JKPAPER-SONGADH-V-57-T.pdf,113,16/12/2022 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/12/2022 00:00:00,null,null,null
2,24,60,2022-2023,D,SERVICE_INVOICE-31122022-JKPAPER-JKPAPER-SONGADH-V-60-D.pdf,113,02/01/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,02/01/2023 00:00:00,null,null,null
2,24,60,2022-2023,O,SERVICE_INVOICE-31122022-JKPAPER-JKPAPER-SONGADH-V-60-O.pdf,113,02/01/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,02/01/2023 00:00:00,null,null,null
2,24,60,2022-2023,T,SERVICE_INVOICE-31122022-JKPAPER-JKPAPER-SONGADH-V-60-T.pdf,113,02/01/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,02/01/2023 00:00:00,null,null,null
2,24,64,2022-2023,D,SERVICE_INVOICE-15012023-JKPAPER-JKPAPER-SONGADH-V-64-D.pdf,113,16/01/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/01/2023 00:00:00,null,null,null
2,24,64,2022-2023,O,SERVICE_INVOICE-15012023-JKPAPER-JKPAPER-SONGADH-V-64-O.pdf,113,16/01/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/01/2023 00:00:00,null,null,null
2,24,64,2022-2023,T,SERVICE_INVOICE-15012023-JKPAPER-JKPAPER-SONGADH-V-64-T.pdf,113,16/01/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/01/2023 00:00:00,null,null,null
2,24,68,2022-2023,D,SERVICE_INVOICE-31012023-JKPAPER-JKPAPER-SONGADH-V-68-D.pdf,113,01/02/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/02/2023 00:00:00,null,null,null
2,24,68,2022-2023,O,SERVICE_INVOICE-31012023-JKPAPER-JKPAPER-SONGADH-V-68-O.pdf,113,01/02/2023 00:00:00,null,null,Y,-Select-,01/02/2023 00:00:00,null,null,null
2,24,68,2022-2023,T,SERVICE_INVOICE-31012023-JKPAPER-JKPAPER-SONGADH-V-68-T.pdf,113,01/02/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/02/2023 00:00:00,null,null,null
2,24,72,2022-2023,D,SERVICE_INVOICE-15022023-JKPAPER-JKPAPER-SONGADH-V-72-D.pdf,113,16/02/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/02/2023 00:00:00,null,null,null
2,24,72,2022-2023,O,SERVICE_INVOICE-15022023-JKPAPER-JKPAPER-SONGADH-V-72-O.pdf,113,16/02/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/02/2023 00:00:00,null,null,null
2,24,72,2022-2023,T,SERVICE_INVOICE-15022023-JKPAPER-JKPAPER-SONGADH-V-72-T.pdf,113,16/02/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/02/2023 00:00:00,null,null,null
2,24,75,2022-2023,D,SERVICE_INVOICE-28022023-JKPAPER-JKPAPER-SONGADH-V-75-D.pdf,113,01/03/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2023 00:00:00,null,null,null
2,24,75,2022-2023,O,SERVICE_INVOICE-28022023-JKPAPER-JKPAPER-SONGADH-V-75-O.pdf,113,01/03/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2023 00:00:00,null,null,null
2,24,75,2022-2023,T,SERVICE_INVOICE-28022023-JKPAPER-JKPAPER-SONGADH-V-75-T.pdf,113,01/03/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,01/03/2023 00:00:00,null,null,null
2,24,78,2022-2023,D,SERVICE_INVOICE-15032023-JKPAPER-JKPAPER-SONGADH-V-78-D.pdf,113,16/03/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/03/2023 00:00:00,null,null,null
2,24,78,2022-2023,O,SERVICE_INVOICE-15032023-JKPAPER-JKPAPER-SONGADH-V-78-O.pdf,113,16/03/2023 00:00:00,null,null,Y,NAKUL ASHOK RAHEJA,16/03/2023 00:00:00,null,null,null
